 MULTIPOLE MOMENT ANALYSIS 
 units in bohr - hartree atomic units 

 MO TRANSISITION DIPOLE MOMENTS 

 orbital 1       orbital2      dx-dy-dz
           25           12   -1.455369e-13   -1.175679e-13   -2.860494e-13
           25           13    6.399362e-15   -9.025004e-14   -5.324493e-12
           25           14    1.168757e-13   -2.779909e-12   -3.247163e-13
           25           15    2.501725e-02   -2.002151e+00    5.632098e-13
           25           16   -5.752100e-14   -5.699284e-13    4.338191e-02
           25           17    1.686894e-15    6.834414e-14    3.455151e+00
           25           18    5.012927e-03   -4.011886e-01   -1.730421e-14
           25           19    2.301819e-11   -1.841085e-09    1.103762e-12
           25           20   -5.797392e-13    5.086475e-14   -3.109134e-15
           25           21    1.314811e-14   -4.810130e-13    2.187943e-11
           25           22    3.914242e-11   -3.151982e-09   -8.663332e-13
           25           23    3.048874e-02   -2.440039e+00   -2.004997e-13
           25           24    6.399682e-13    1.542314e-12    1.205400e-13
           25           25   -1.640517e-14    1.310470e-12    8.185651e-12
           26            0    4.903918e-16    6.462458e-16    5.048049e-04
           26            1   -1.779312e-15   -4.588033e-15   -6.742308e-12
           26            2   -3.625673e-15   -8.504124e-15   -2.632193e-12
           26            3   -1.980813e-15   -4.884422e-15   -6.587499e-12
           26            4    1.205734e-15   -1.576778e-17    4.027416e-02
           26            5    3.016669e-14    8.123632e-14   -9.472224e-11
           26            6   -2.880274e-15   -1.428861e-14    3.225185e-01
           26            7   -8.245615e-02   -7.074883e-02   -1.361293e-14
           26            8    7.074883e-02   -8.245615e-02    1.023540e-14
           26            9    2.834356e-11    3.649488e-10   -1.518604e-13
           26           10   -3.643852e-10    2.838942e-11    7.580826e-14
           26           11    8.516032e-14   -3.983772e-13    5.868807e-10
           26           12   -1.067895e+00   -5.488343e-02   -7.390431e-14
           26           13    5.488343e-02   -1.067895e+00   -4.884679e-13
           26           14    5.999862e-14    4.919229e-13   -1.148856e+00
           26           15    2.013357e-14    2.818963e-13    3.050056e-09
           26           16    1.651611e-09   -1.689924e-13   -4.493625e-14
           26           17   -1.501102e-13   -1.639749e-09    2.015895e-13
           26           18    2.751003e-13   -5.677032e-13   -1.466813e-09
           26           19   -6.835044e-13   -1.965735e-12   -2.795714e-01
           26           20    2.381899e+00    6.359262e-02   -1.434258e-13
           26           21   -6.359262e-02    2.381899e+00    1.895805e-15
